flyFrom,flyTo,price,cityFrom,cityTo,countryFrom,countryTo,distance,duration,local_departure,category
ATH,IBZ,341,Athens,Ibiza,Greece,Spain,1966.71,123300,2023-02-28 23:55:00,Beach
ATH,IBZ,348,Athens,Ibiza,Greece,Spain,1966.71,123300,2023-02-28 23:55:00,Beach
ATH,IBZ,414,Athens,Ibiza,Greece,Spain,1966.71,102300,2023-02-28 20:00:00,Beach
ATH,IBZ,469,Athens,Ibiza,Greece,Spain,1966.71,201900,2023-02-28 11:00:00,Beach
ATH,IBZ,473,Athens,Ibiza,Greece,Spain,1966.71,88200,2023-02-28 14:10:00,Beach
ATH,IBZ,491,Athens,Ibiza,Greece,Spain,1966.71,82200,2023-02-28 11:00:00,Beach
ATH,IBZ,492,Athens,Ibiza,Greece,Spain,1966.71,75900,2023-02-28 18:00:00,Beach
ATH,IBZ,502,Athens,Ibiza,Greece,Spain,1966.71,54600,2023-02-28 23:55:00,Beach
ATH,IBZ,507,Athens,Ibiza,Greece,Spain,1966.71,62700,2023-02-28 21:40:00,Beach
ATH,IBZ,520,Athens,Ibiza,Greece,Spain,1966.71,75600,2023-02-28 18:00:00,Beach
ATH,IBZ,529,Athens,Ibiza,Greece,Spain,1966.71,136200,2023-02-28 20:00:00,Beach
ATH,IBZ,530,Athens,Ibiza,Greece,Spain,1966.71,42900,2023-02-28 11:00:00,Beach
ATH,IBZ,536,Athens,Ibiza,Greece,Spain,1966.71,188400,2023-02-28 20:10:00,Beach
ATH,IBZ,545,Athens,Ibiza,Greece,Spain,1966.71,120300,2023-03-01 00:45:00,Beach
ATH,IBZ,552,Athens,Ibiza,Greece,Spain,1966.71,32700,2023-02-28 11:55:00,Beach
ATH,IBZ,557,Athens,Ibiza,Greece,Spain,1966.71,74400,2023-02-28 18:20:00,Beach
ATH,IBZ,565,Athens,Ibiza,Greece,Spain,1966.71,174900,2023-02-28 23:55:00,Beach
ATH,IBZ,575,Athens,Ibiza,Greece,Spain,1966.71,166800,2023-02-28 20:45:00,Beach
ATH,IBZ,588,Athens,Ibiza,Greece,Spain,1966.71,158400,2023-02-28 20:10:00,Beach
ATH,IBZ,591,Athens,Ibiza,Greece,Spain,1966.71,168300,2023-02-28 20:45:00,Beach
ATH,IBZ,595,Athens,Ibiza,Greece,Spain,1966.71,144900,2023-02-28 23:55:00,Beach
ATH,IBZ,596,Athens,Ibiza,Greece,Spain,1966.71,105000,2023-02-28 11:00:00,Beach
ATH,IBZ,602,Athens,Ibiza,Greece,Spain,1966.71,99600,2023-02-28 11:00:00,Beach
ATH,IBZ,604,Athens,Ibiza,Greece,Spain,1966.71,85500,2023-02-28 16:25:00,Beach
ATH,IBZ,621,Athens,Ibiza,Greece,Spain,1966.71,75900,2023-02-28 21:35:00,Beach
ATH,IBZ,625,Athens,Ibiza,Greece,Spain,1966.71,92100,2023-02-28 11:00:00,Beach
ATH,IBZ,657,Athens,Ibiza,Greece,Spain,1966.71,85500,2023-02-28 16:25:00,Beach
ATH,IBZ,665,Athens,Ibiza,Greece,Spain,1966.71,135600,2023-02-28 20:10:00,Beach
ATH,IBZ,666,Athens,Ibiza,Greece,Spain,1966.71,58200,2023-02-28 17:45:00,Beach
ATH,IBZ,668,Athens,Ibiza,Greece,Spain,1966.71,135600,2023-02-28 20:10:00,Beach
ATH,IBZ,671,Athens,Ibiza,Greece,Spain,1966.71,82500,2023-02-28 20:10:00,Beach
ATH,IBZ,676,Athens,Ibiza,Greece,Spain,1966.71,93300,2023-02-28 19:50:00,Beach
ATH,IBZ,677,Athens,Ibiza,Greece,Spain,1966.71,92100,2023-02-28 11:00:00,Beach
ATH,IBZ,698,Athens,Ibiza,Greece,Spain,1966.71,90000,2023-02-28 20:45:00,Beach
ATH,IBZ,714,Athens,Ibiza,Greece,Spain,1966.71,82500,2023-02-28 20:10:00,Beach
ATH,IBZ,723,Athens,Ibiza,Greece,Spain,1966.71,22800,2023-02-28 14:40:00,Beach
ATH,IBZ,747,Athens,Ibiza,Greece,Spain,1966.71,62100,2023-03-01 00:45:00,Beach
ATH,IBZ,760,Athens,Ibiza,Greece,Spain,1966.71,78600,2023-02-28 23:55:00,Beach
ATH,IBZ,779,Athens,Ibiza,Greece,Spain,1966.71,95100,2023-02-28 20:10:00,Beach
ATH,IBZ,782,Athens,Ibiza,Greece,Spain,1966.71,83400,2023-02-28 11:00:00,Beach
ATH,IBZ,791,Athens,Ibiza,Greece,Spain,1966.71,53100,2023-02-28 23:55:00,Beach
ATH,IBZ,805,Athens,Ibiza,Greece,Spain,1966.71,89700,2023-02-28 17:45:00,Beach
ATH,IBZ,807,Athens,Ibiza,Greece,Spain,1966.71,196500,2023-02-28 16:05:00,Beach
ATH,IBZ,871,Athens,Ibiza,Greece,Spain,1966.71,82200,2023-02-28 11:00:00,Beach
ATH,IBZ,888,Athens,Ibiza,Greece,Spain,1966.71,75600,2023-03-01 00:45:00,Beach
ATH,IBZ,912,Athens,Ibiza,Greece,Spain,1966.71,62700,2023-02-28 16:25:00,Beach
ATH,XRY,229,Athens,Jerez de la Frontera,Greece,Spain,2647.3,138000,2023-02-28 18:45:00,Cultural
ATH,XRY,245,Athens,Jerez de la Frontera,Greece,Spain,2647.3,137100,2023-02-28 20:50:00,Cultural
ATH,XRY,253,Athens,Jerez de la Frontera,Greece,Spain,2647.3,138000,2023-02-28 18:45:00,Cultural
ATH,XRY,258,Athens,Jerez de la Frontera,Greece,Spain,2647.3,128700,2023-02-28 23:10:00,Cultural
ATH,XRY,263,Athens,Jerez de la Frontera,Greece,Spain,2647.3,138000,2023-02-28 18:45:00,Cultural
ATH,XRY,289,Athens,Jerez de la Frontera,Greece,Spain,2647.3,165600,2023-02-28 17:10:00,Cultural
ATH,XRY,299,Athens,Jerez de la Frontera,Greece,Spain,2647.3,141300,2023-02-28 23:55:00,Cultural
ATH,XRY,300,Athens,Jerez de la Frontera,Greece,Spain,2647.3,156000,2023-02-28 19:50:00,Cultural
ATH,XRY,323,Athens,Jerez de la Frontera,Greece,Spain,2647.3,152700,2023-02-28 20:45:00,Cultural
ATH,XRY,332,Athens,Jerez de la Frontera,Greece,Spain,2647.3,119400,2023-02-28 23:55:00,Cultural
ATH,XRY,337,Athens,Jerez de la Frontera,Greece,Spain,2647.3,136200,2023-02-28 19:50:00,Cultural
ATH,XRY,348,Athens,Jerez de la Frontera,Greece,Spain,2647.3,171600,2023-02-28 11:00:00,Cultural
ATH,XRY,366,Athens,Jerez de la Frontera,Greece,Spain,2647.3,149100,2023-02-28 17:15:00,Cultural
ATH,XRY,368,Athens,Jerez de la Frontera,Greece,Spain,2647.3,141300,2023-02-28 23:55:00,Cultural
ATH,XRY,374,Athens,Jerez de la Frontera,Greece,Spain,2647.3,139800,2023-02-28 19:50:00,Cultural
ATH,XRY,375,Athens,Jerez de la Frontera,Greece,Spain,2647.3,141300,2023-02-28 23:55:00,Cultural
ATH,XRY,376,Athens,Jerez de la Frontera,Greece,Spain,2647.3,132900,2023-02-28 20:45:00,Cultural
ATH,XRY,397,Athens,Jerez de la Frontera,Greece,Spain,2647.3,136500,2023-02-28 20:45:00,Cultural
ATH,XRY,406,Athens,Jerez de la Frontera,Greece,Spain,2647.3,89100,2023-02-28 11:20:00,Cultural
ATH,XRY,420,Athens,Jerez de la Frontera,Greece,Spain,2647.3,149100,2023-02-28 17:15:00,Cultural
ATH,XRY,422,Athens,Jerez de la Frontera,Greece,Spain,2647.3,86100,2023-02-28 12:10:00,Cultural
ATH,XRY,423,Athens,Jerez de la Frontera,Greece,Spain,2647.3,138600,2023-02-28 20:10:00,Cultural
ATH,XRY,432,Athens,Jerez de la Frontera,Greece,Spain,2647.3,125100,2023-02-28 23:55:00,Cultural
ATH,XRY,452,Athens,Jerez de la Frontera,Greece,Spain,2647.3,125400,2023-02-28 22:50:00,Cultural
ATH,XRY,486,Athens,Jerez de la Frontera,Greece,Spain,2647.3,133200,2023-02-28 21:40:00,Cultural
ATH,XRY,504,Athens,Jerez de la Frontera,Greece,Spain,2647.3,208500,2023-03-01 00:45:00,Cultural
ATH,XRY,514,Athens,Jerez de la Frontera,Greece,Spain,2647.3,74400,2023-02-28 15:25:00,Cultural
ATH,XRY,543,Athens,Jerez de la Frontera,Greece,Spain,2647.3,138300,2023-03-01 00:45:00,Cultural
ATH,XRY,563,Athens,Jerez de la Frontera,Greece,Spain,2647.3,132900,2023-02-28 20:10:00,Cultural
ATH,XRY,569,Athens,Jerez de la Frontera,Greece,Spain,2647.3,116400,2023-03-01 00:45:00,Cultural
ATH,XRY,571,Athens,Jerez de la Frontera,Greece,Spain,2647.3,211500,2023-02-28 23:55:00,Cultural
ATH,XRY,580,Athens,Jerez de la Frontera,Greece,Spain,2647.3,118500,2023-03-01 00:45:00,Cultural
ATH,XRY,582,Athens,Jerez de la Frontera,Greece,Spain,2647.3,115200,2023-02-28 11:00:00,Cultural
ATH,XRY,590,Athens,Jerez de la Frontera,Greece,Spain,2647.3,116100,2023-03-01 00:50:00,Cultural
ATH,XRY,594,Athens,Jerez de la Frontera,Greece,Spain,2647.3,115200,2023-02-28 11:00:00,Cultural
ATH,XRY,597,Athens,Jerez de la Frontera,Greece,Spain,2647.3,70800,2023-02-28 16:25:00,Cultural
ATH,XRY,609,Athens,Jerez de la Frontera,Greece,Spain,2647.3,124200,2023-02-28 23:10:00,Cultural
ATH,XRY,610,Athens,Jerez de la Frontera,Greece,Spain,2647.3,89100,2023-02-28 14:10:00,Cultural
ATH,XRY,633,Athens,Jerez de la Frontera,Greece,Spain,2647.3,132900,2023-02-28 20:10:00,Cultural
ATH,XRY,661,Athens,Jerez de la Frontera,Greece,Spain,2647.3,92700,2023-02-28 17:15:00,Cultural
ATH,XRY,674,Athens,Jerez de la Frontera,Greece,Spain,2647.3,67200,2023-02-28 17:25:00,Cultural
ATH,XRY,691,Athens,Jerez de la Frontera,Greece,Spain,2647.3,92700,2023-02-28 17:15:00,Cultural
ATH,XRY,706,Athens,Jerez de la Frontera,Greece,Spain,2647.3,85200,2023-02-28 11:00:00,Cultural
ATH,XRY,713,Athens,Jerez de la Frontera,Greece,Spain,2647.3,92100,2023-02-28 17:15:00,Cultural
ATH,XRY,719,Athens,Jerez de la Frontera,Greece,Spain,2647.3,90000,2023-02-28 18:00:00,Cultural
ATH,XRY,726,Athens,Jerez de la Frontera,Greece,Spain,2647.3,82200,2023-02-28 20:10:00,Cultural
ATH,XRY,726,Athens,Jerez de la Frontera,Greece,Spain,2647.3,125100,2023-02-28 23:55:00,Cultural
ATH,XRY,729,Athens,Jerez de la Frontera,Greece,Spain,2647.3,68700,2023-02-28 23:55:00,Cultural
ATH,XRY,731,Athens,Jerez de la Frontera,Greece,Spain,2647.3,90000,2023-02-28 18:00:00,Cultural
ATH,XRY,735,Athens,Jerez de la Frontera,Greece,Spain,2647.3,76800,2023-02-28 21:40:00,Cultural
ATH,XRY,738,Athens,Jerez de la Frontera,Greece,Spain,2647.3,82200,2023-02-28 20:10:00,Cultural
ATH,XRY,741,Athens,Jerez de la Frontera,Greece,Spain,2647.3,68700,2023-02-28 23:55:00,Cultural
ATH,XRY,747,Athens,Jerez de la Frontera,Greece,Spain,2647.3,76800,2023-02-28 21:40:00,Cultural
ATH,XRY,769,Athens,Jerez de la Frontera,Greece,Spain,2647.3,89400,2023-02-28 18:00:00,Cultural
ATH,XRY,776,Athens,Jerez de la Frontera,Greece,Spain,2647.3,89400,2023-02-28 18:00:00,Cultural
ATH,XRY,779,Athens,Jerez de la Frontera,Greece,Spain,2647.3,68100,2023-02-28 23:55:00,Cultural
ATH,XRY,787,Athens,Jerez de la Frontera,Greece,Spain,2647.3,68100,2023-02-28 23:55:00,Cultural
ATH,XRY,805,Athens,Jerez de la Frontera,Greece,Spain,2647.3,67500,2023-02-28 17:20:00,Cultural
ATH,XRY,851,Athens,Jerez de la Frontera,Greece,Spain,2647.3,138000,2023-03-01 00:50:00,Cultural
ATH,XRY,899,Athens,Jerez de la Frontera,Greece,Spain,2647.3,77400,2023-02-28 17:25:00,Cultural
ATH,XRY,902,Athens,Jerez de la Frontera,Greece,Spain,2647.3,118200,2023-03-01 00:50:00,Cultural
ATH,XRY,987,Athens,Jerez de la Frontera,Greece,Spain,2647.3,65100,2023-03-01 00:45:00,Cultural
ATH,XRY,1037,Athens,Jerez de la Frontera,Greece,Spain,2647.3,75300,2023-02-28 18:00:00,Cultural
ATH,XRY,1042,Athens,Jerez de la Frontera,Greece,Spain,2647.3,68700,2023-02-28 23:55:00,Cultural
ATH,XRY,1092,Athens,Jerez de la Frontera,Greece,Spain,2647.3,208200,2023-03-01 00:50:00,Cultural
ATH,XRY,1114,Athens,Jerez de la Frontera,Greece,Spain,2647.3,125100,2023-02-28 23:55:00,Cultural
ATH,XRY,1293,Athens,Jerez de la Frontera,Greece,Spain,2647.3,165900,2023-03-01 00:50:00,Cultural
ATH,XRY,1298,Athens,Jerez de la Frontera,Greece,Spain,2647.3,137100,2023-03-01 00:50:00,Cultural
ATH,XRY,1305,Athens,Jerez de la Frontera,Greece,Spain,2647.3,165900,2023-03-01 00:50:00,Cultural
ATH,XRY,1368,Athens,Jerez de la Frontera,Greece,Spain,2647.3,68700,2023-02-28 23:55:00,Cultural
ATH,XRY,2116,Athens,Jerez de la Frontera,Greece,Spain,2647.3,65400,2023-03-01 00:50:00,Cultural
ATH,XRY,2166,Athens,Jerez de la Frontera,Greece,Spain,2647.3,65400,2023-03-01 00:50:00,Cultural
ATH,LCG,255,Athens,A Coruña,Greece,Spain,2777.2,104700,2023-02-28 17:15:00,Nature
ATH,LCG,260,Athens,A Coruña,Greece,Spain,2777.2,82200,2023-02-28 11:00:00,Nature
ATH,LCG,283,Athens,A Coruña,Greece,Spain,2777.2,73800,2023-02-28 14:10:00,Nature
ATH,LCG,295,Athens,A Coruña,Greece,Spain,2777.2,146400,2023-02-28 18:00:00,Nature
ATH,LCG,297,Athens,A Coruña,Greece,Spain,2777.2,85200,2023-02-28 11:00:00,Nature
ATH,LCG,305,Athens,A Coruña,Greece,Spain,2777.2,99300,2023-02-28 18:45:00,Nature
ATH,LCG,306,Athens,A Coruña,Greece,Spain,2777.2,125100,2023-02-28 23:55:00,Nature
ATH,LCG,307,Athens,A Coruña,Greece,Spain,2777.2,139800,2023-02-28 19:50:00,Nature
ATH,LCG,313,Athens,A Coruña,Greece,Spain,2777.2,90300,2023-02-28 17:15:00,Nature
ATH,LCG,315,Athens,A Coruña,Greece,Spain,2777.2,62700,2023-02-28 17:15:00,Nature
ATH,LCG,321,Athens,A Coruña,Greece,Spain,2777.2,136200,2023-02-28 20:50:00,Nature
ATH,LCG,322,Athens,A Coruña,Greece,Spain,2777.2,91800,2023-02-28 20:50:00,Nature
ATH,LCG,331,Athens,A Coruña,Greece,Spain,2777.2,136500,2023-02-28 20:45:00,Nature
ATH,LCG,334,Athens,A Coruña,Greece,Spain,2777.2,127800,2023-02-28 23:10:00,Nature
ATH,LCG,335,Athens,A Coruña,Greece,Spain,2777.2,83400,2023-02-28 23:10:00,Nature
ATH,LCG,349,Athens,A Coruña,Greece,Spain,2777.2,44700,2023-02-28 11:00:00,Nature
ATH,LCG,351,Athens,A Coruña,Greece,Spain,2777.2,84600,2023-02-28 22:50:00,Nature
ATH,LCG,357,Athens,A Coruña,Greece,Spain,2777.2,99300,2023-02-28 19:50:00,Nature
ATH,LCG,363,Athens,A Coruña,Greece,Spain,2777.2,189600,2023-02-28 16:05:00,Nature
ATH,LCG,369,Athens,A Coruña,Greece,Spain,2777.2,95400,2023-02-28 19:50:00,Nature
ATH,LCG,376,Athens,A Coruña,Greece,Spain,2777.2,125100,2023-02-28 23:55:00,Nature
ATH,LCG,380,Athens,A Coruña,Greece,Spain,2777.2,96000,2023-02-28 20:45:00,Nature
ATH,LCG,384,Athens,A Coruña,Greece,Spain,2777.2,125100,2023-02-28 23:55:00,Nature
ATH,LCG,387,Athens,A Coruña,Greece,Spain,2777.2,93300,2023-02-28 19:50:00,Nature
ATH,LCG,390,Athens,A Coruña,Greece,Spain,2777.2,78000,2023-02-28 12:10:00,Nature
ATH,LCG,403,Athens,A Coruña,Greece,Spain,2777.2,84600,2023-02-28 23:55:00,Nature
ATH,LCG,408,Athens,A Coruña,Greece,Spain,2777.2,40800,2023-02-28 11:00:00,Nature
ATH,LCG,411,Athens,A Coruña,Greece,Spain,2777.2,84600,2023-02-28 23:55:00,Nature
ATH,LCG,411,Athens,A Coruña,Greece,Spain,2777.2,90000,2023-02-28 20:45:00,Nature
ATH,LCG,422,Athens,A Coruña,Greece,Spain,2777.2,97200,2023-02-28 18:45:00,Nature
ATH,LCG,430,Athens,A Coruña,Greece,Spain,2777.2,37500,2023-02-28 11:55:00,Nature
ATH,LCG,432,Athens,A Coruña,Greece,Spain,2777.2,84300,2023-02-28 22:55:00,Nature
ATH,LCG,434,Athens,A Coruña,Greece,Spain,2777.2,81300,2023-02-28 23:10:00,Nature
ATH,LCG,445,Athens,A Coruña,Greece,Spain,2777.2,80700,2023-02-28 23:55:00,Nature
ATH,LCG,454,Athens,A Coruña,Greece,Spain,2777.2,80700,2023-02-28 23:55:00,Nature
ATH,LCG,465,Athens,A Coruña,Greece,Spain,2777.2,188400,2023-02-28 16:25:00,Nature
ATH,LCG,474,Athens,A Coruña,Greece,Spain,2777.2,193500,2023-02-28 19:50:00,Nature
ATH,LCG,486,Athens,A Coruña,Greece,Spain,2777.2,79800,2023-02-28 20:10:00,Nature
ATH,LCG,493,Athens,A Coruña,Greece,Spain,2777.2,172800,2023-02-28 20:45:00,Nature
ATH,LCG,498,Athens,A Coruña,Greece,Spain,2777.2,190200,2023-02-28 20:45:00,Nature
ATH,LCG,500,Athens,A Coruña,Greece,Spain,2777.2,75000,2023-02-28 23:55:00,Nature
ATH,LCG,500,Athens,A Coruña,Greece,Spain,2777.2,93600,2023-02-28 18:45:00,Nature
ATH,LCG,547,Athens,A Coruña,Greece,Spain,2777.2,168600,2023-02-28 16:05:00,Nature
ATH,LCG,555,Athens,A Coruña,Greece,Spain,2777.2,148500,2023-03-01 00:45:00,Nature
ATH,LCG,570,Athens,A Coruña,Greece,Spain,2777.2,62400,2023-02-28 17:20:00,Nature
ATH,LCG,570,Athens,A Coruña,Greece,Spain,2777.2,78900,2023-02-28 22:50:00,Nature
ATH,LCG,581,Athens,A Coruña,Greece,Spain,2777.2,149700,2023-02-28 20:10:00,Nature
ATH,LCG,588,Athens,A Coruña,Greece,Spain,2777.2,122100,2023-03-01 00:45:00,Nature
ATH,LCG,589,Athens,A Coruña,Greece,Spain,2777.2,97800,2023-02-28 19:50:00,Nature
ATH,LCG,596,Athens,A Coruña,Greece,Spain,2777.2,88500,2023-02-28 20:10:00,Nature
ATH,LCG,602,Athens,A Coruña,Greece,Spain,2777.2,76800,2023-02-28 16:25:00,Nature
ATH,LCG,610,Athens,A Coruña,Greece,Spain,2777.2,69000,2023-02-28 23:55:00,Nature
ATH,LCG,612,Athens,A Coruña,Greece,Spain,2777.2,94500,2023-02-28 20:45:00,Nature
ATH,LCG,615,Athens,A Coruña,Greece,Spain,2777.2,81600,2023-03-01 00:45:00,Nature
ATH,LCG,620,Athens,A Coruña,Greece,Spain,2777.2,43200,2023-02-28 11:00:00,Nature
ATH,LCG,646,Athens,A Coruña,Greece,Spain,2777.2,75000,2023-02-28 23:55:00,Nature
ATH,LCG,661,Athens,A Coruña,Greece,Spain,2777.2,74400,2023-02-28 21:40:00,Nature
ATH,LCG,661,Athens,A Coruña,Greece,Spain,2777.2,94200,2023-02-28 20:10:00,Nature
ATH,LCG,686,Athens,A Coruña,Greece,Spain,2777.2,82500,2023-02-28 20:10:00,Nature
ATH,LCG,689,Athens,A Coruña,Greece,Spain,2777.2,82500,2023-02-28 20:10:00,Nature
ATH,LCG,719,Athens,A Coruña,Greece,Spain,2777.2,60900,2023-02-28 17:45:00,Nature
ATH,LCG,734,Athens,A Coruña,Greece,Spain,2777.2,77400,2023-02-28 17:25:00,Nature
ATH,LCG,741,Athens,A Coruña,Greece,Spain,2777.2,75000,2023-02-28 23:55:00,Nature
ATH,LCG,764,Athens,A Coruña,Greece,Spain,2777.2,86700,2023-02-28 22:15:00,Nature
ATH,LCG,771,Athens,A Coruña,Greece,Spain,2777.2,83100,2023-02-28 21:40:00,Nature
ATH,LCG,779,Athens,A Coruña,Greece,Spain,2777.2,72000,2023-03-01 00:45:00,Nature
ATH,LCG,792,Athens,A Coruña,Greece,Spain,2777.2,62100,2023-02-28 17:25:00,Nature
ATH,LCG,795,Athens,A Coruña,Greece,Spain,2777.2,66300,2023-02-28 23:55:00,Nature
ATH,LCG,796,Athens,A Coruña,Greece,Spain,2777.2,54000,2023-02-28 23:55:00,Nature
ATH,LCG,817,Athens,A Coruña,Greece,Spain,2777.2,66300,2023-02-28 23:55:00,Nature
ATH,ACE,252,Athens,Lanzarote,Greece,Spain,3601.92,108600,2023-02-28 14:05:00,Beach
ATH,ACE,255,Athens,Lanzarote,Greece,Spain,3601.92,94800,2023-02-28 18:45:00,Beach
ATH,ACE,259,Athens,Lanzarote,Greece,Spain,3601.92,165600,2023-02-28 20:50:00,Beach
ATH,ACE,271,Athens,Lanzarote,Greece,Spain,3601.92,99000,2023-02-28 17:15:00,Beach
ATH,ACE,272,Athens,Lanzarote,Greece,Spain,3601.92,157200,2023-02-28 23:10:00,Beach
ATH,ACE,280,Athens,Lanzarote,Greece,Spain,3601.92,50100,2023-02-28 11:00:00,Beach
ATH,ACE,283,Athens,Lanzarote,Greece,Spain,3601.92,94800,2023-02-28 18:45:00,Beach
ATH,ACE,284,Athens,Lanzarote,Greece,Spain,3601.92,175200,2023-02-28 18:45:00,Beach
ATH,ACE,287,Athens,Lanzarote,Greece,Spain,3601.92,112800,2023-02-28 11:00:00,Beach
ATH,ACE,289,Athens,Lanzarote,Greece,Spain,3601.92,52800,2023-02-28 11:00:00,Beach
ATH,ACE,291,Athens,Lanzarote,Greece,Spain,3601.92,149700,2023-02-28 23:10:00,Beach
ATH,ACE,291,Athens,Lanzarote,Greece,Spain,3601.92,176400,2023-02-28 19:50:00,Beach
ATH,ACE,295,Athens,Lanzarote,Greece,Spain,3601.92,135900,2023-02-28 22:50:00,Beach
ATH,ACE,295,Athens,Lanzarote,Greece,Spain,3601.92,159600,2023-02-28 18:45:00,Beach
ATH,ACE,296,Athens,Lanzarote,Greece,Spain,3601.92,143400,2023-02-28 23:10:00,Beach
ATH,ACE,298,Athens,Lanzarote,Greece,Spain,3601.92,150600,2023-02-28 18:45:00,Beach
ATH,ACE,298,Athens,Lanzarote,Greece,Spain,3601.92,159600,2023-02-28 18:45:00,Beach
ATH,ACE,304,Athens,Lanzarote,Greece,Spain,3601.92,92700,2023-02-28 12:30:00,Beach
ATH,ACE,306,Athens,Lanzarote,Greece,Spain,3601.92,52800,2023-02-28 11:00:00,Beach
ATH,ACE,306,Athens,Lanzarote,Greece,Spain,3601.92,78000,2023-02-28 17:15:00,Beach
ATH,ACE,306,Athens,Lanzarote,Greece,Spain,3601.92,145500,2023-02-28 20:00:00,Beach
ATH,ACE,307,Athens,Lanzarote,Greece,Spain,3601.92,169200,2023-02-28 19:50:00,Beach
ATH,ACE,318,Athens,Lanzarote,Greece,Spain,3601.92,141300,2023-02-28 23:55:00,Beach
ATH,ACE,321,Athens,Lanzarote,Greece,Spain,3601.92,134700,2023-02-28 23:10:00,Beach
ATH,ACE,326,Athens,Lanzarote,Greece,Spain,3601.92,129600,2023-02-28 23:55:00,Beach
ATH,ACE,327,Athens,Lanzarote,Greece,Spain,3601.92,133500,2023-02-28 22:50:00,Beach
ATH,ACE,329,Athens,Lanzarote,Greece,Spain,3601.92,135000,2023-02-28 23:55:00,Beach
ATH,ACE,330,Athens,Lanzarote,Greece,Spain,3601.92,156600,2023-02-28 23:55:00,Beach
ATH,ACE,336,Athens,Lanzarote,Greece,Spain,3601.92,146100,2023-02-28 19:50:00,Beach
ATH,ACE,337,Athens,Lanzarote,Greece,Spain,3601.92,93600,2023-02-28 14:10:00,Beach
ATH,ACE,340,Athens,Lanzarote,Greece,Spain,3601.92,96900,2023-02-28 11:20:00,Beach
ATH,ACE,342,Athens,Lanzarote,Greece,Spain,3601.92,139800,2023-02-28 23:10:00,Beach
ATH,ACE,344,Athens,Lanzarote,Greece,Spain,3601.92,94500,2023-02-28 18:00:00,Beach
ATH,ACE,347,Athens,Lanzarote,Greece,Spain,3601.92,65700,2023-02-28 21:40:00,Beach
ATH,ACE,349,Athens,Lanzarote,Greece,Spain,3601.92,153000,2023-02-28 23:55:00,Beach
ATH,ACE,352,Athens,Lanzarote,Greece,Spain,3601.92,136200,2023-02-28 23:55:00,Beach
ATH,ACE,355,Athens,Lanzarote,Greece,Spain,3601.92,86700,2023-02-28 14:10:00,Beach
ATH,ACE,357,Athens,Lanzarote,Greece,Spain,3601.92,149700,2023-02-28 23:10:00,Beach
ATH,ACE,359,Athens,Lanzarote,Greece,Spain,3601.92,132000,2023-02-28 23:55:00,Beach
ATH,ACE,362,Athens,Lanzarote,Greece,Spain,3601.92,143400,2023-02-28 23:10:00,Beach
ATH,ACE,365,Athens,Lanzarote,Greece,Spain,3601.92,148500,2023-02-28 18:45:00,Beach
ATH,ACE,378,Athens,Lanzarote,Greece,Spain,3601.92,46800,2023-02-28 11:55:00,Beach
ATH,ACE,383,Athens,Lanzarote,Greece,Spain,3601.92,93300,2023-02-28 18:20:00,Beach
ATH,ACE,384,Athens,Lanzarote,Greece,Spain,3601.92,80100,2023-02-28 22:50:00,Beach
ATH,ACE,384,Athens,Lanzarote,Greece,Spain,3601.92,95700,2023-02-28 11:55:00,Beach
ATH,ACE,388,Athens,Lanzarote,Greece,Spain,3601.92,131400,2023-02-28 23:55:00,Beach
ATH,ACE,399,Athens,Lanzarote,Greece,Spain,3601.92,129900,2023-02-28 23:55:00,Beach
ATH,ACE,399,Athens,Lanzarote,Greece,Spain,3601.92,131400,2023-02-28 23:55:00,Beach
ATH,ACE,406,Athens,Lanzarote,Greece,Spain,3601.92,86700,2023-02-28 21:40:00,Beach
ATH,ACE,409,Athens,Lanzarote,Greece,Spain,3601.92,144000,2023-03-01 00:45:00,Beach
ATH,ACE,410,Athens,Lanzarote,Greece,Spain,3601.92,75300,2023-02-28 18:00:00,Beach
ATH,ACE,413,Athens,Lanzarote,Greece,Spain,3601.92,77700,2023-02-28 23:55:00,Beach
ATH,ACE,414,Athens,Lanzarote,Greece,Spain,3601.92,137700,2023-03-01 00:45:00,Beach
ATH,ACE,436,Athens,Lanzarote,Greece,Spain,3601.92,79800,2023-02-28 20:10:00,Beach
ATH,ACE,437,Athens,Lanzarote,Greece,Spain,3601.92,76200,2023-02-28 23:55:00,Beach
ATH,ACE,441,Athens,Lanzarote,Greece,Spain,3601.92,95700,2023-02-28 23:55:00,Beach
ATH,ACE,441,Athens,Lanzarote,Greece,Spain,3601.92,144600,2023-02-28 19:50:00,Beach
ATH,ACE,444,Athens,Lanzarote,Greece,Spain,3601.92,73200,2023-02-28 23:55:00,Beach
ATH,ACE,449,Athens,Lanzarote,Greece,Spain,3601.92,74100,2023-02-28 18:20:00,Beach
ATH,ACE,451,Athens,Lanzarote,Greece,Spain,3601.92,69600,2023-02-28 21:40:00,Beach
ATH,ACE,452,Athens,Lanzarote,Greece,Spain,3601.92,134700,2023-03-01 00:45:00,Beach
ATH,ACE,460,Athens,Lanzarote,Greece,Spain,3601.92,134100,2023-03-01 00:45:00,Beach
ATH,ACE,463,Athens,Lanzarote,Greece,Spain,3601.92,72600,2023-02-28 22:50:00,Beach
ATH,ACE,464,Athens,Lanzarote,Greece,Spain,3601.92,81300,2023-02-28 14:15:00,Beach
