flyFrom,flyTo,price,cityFrom,cityTo,countryFrom,countryTo,distance,duration,conversion,fare,bags_price,luggage_weight,availability,local_arrival,local_departure,airlines
TLL,TFN,786,Tallinn,Tenerife,Estonia,Spain,4636.62,60000,{'EUR': 786},786,{'1': 136},23,3.0,2023-03-01 10:00:00,2023-02-28 19:20:00,"UX, LH"
TLL,TFN,795,Tallinn,Tenerife,Estonia,Spain,4636.62,59100,{'EUR': 795},795,{'1': 127.483},23,6.0,2023-03-01 09:45:00,2023-02-28 19:20:00,"LH, FR"
TLL,TFN,801,Tallinn,Tenerife,Estonia,Spain,4636.62,56400,{'EUR': 801},801,{'1': 122.383},23,3.0,2023-03-01 09:00:00,2023-02-28 19:20:00,"LH, FR"
TLL,TFN,801,Tallinn,Tenerife,Estonia,Spain,4636.62,61200,{'EUR': 801},801,{'1': 136},23,3.0,2023-03-01 10:20:00,2023-02-28 19:20:00,"LH, IB"
TLL,TFN,811,Tallinn,Tenerife,Estonia,Spain,4636.62,70800,{'EUR': 811},811,{'1': 83.3},23,1.0,2023-03-01 10:00:00,2023-02-28 16:20:00,"AY, AF"
TLL,TFN,1547,Tallinn,Tenerife,Estonia,Spain,4636.62,76800,{'EUR': 1547},1547,{'1': 255},23,1.0,2023-03-01 15:15:00,2023-02-28 19:55:00,"TK, IB"
TLL,TFN,1598,Tallinn,Tenerife,Estonia,Spain,4636.62,86400,{'EUR': 1598},1598,{'1': 221},23,2.0,2023-03-01 17:55:00,2023-02-28 19:55:00,TK
TLL,TFS,244,Tallinn,Tenerife,Estonia,Spain,4690.18,141000,{'EUR': 244},244,{'1': 152.711},23,1.0,2023-03-02 12:15:00,2023-02-28 23:05:00,"FR, AY"
TLL,TFS,255,Tallinn,Tenerife,Estonia,Spain,4690.18,77100,{'EUR': 255},255,{'1': 171.683},23,6.0,2023-03-01 18:30:00,2023-02-28 23:05:00,"AY, U2"
TLL,TFS,256,Tallinn,Tenerife,Estonia,Spain,4690.18,70800,{'EUR': 256},256,{'1': 186.983},23,3.0,2023-03-01 16:45:00,2023-02-28 23:05:00,"AY, U2"
TLL,TFS,284,Tallinn,Tenerife,Estonia,Spain,4690.18,71700,{'EUR': 284},284,{'1': 170},23,2.0,2023-03-01 13:05:00,2023-02-28 19:10:00,"DE, LO"
TLL,TFS,288,Tallinn,Tenerife,Estonia,Spain,4690.18,78300,{'EUR': 288},288,{'1': 86.683},23,1.0,2023-03-01 12:05:00,2023-02-28 16:20:00,"FR, AY"
TLL,TFS,309,Tallinn,Tenerife,Estonia,Spain,4690.18,72600,{'EUR': 309},309,{'1': 85.255},23,9.0,2023-03-01 15:30:00,2023-02-28 21:20:00,"AY, D8"
TLL,TFS,317,Tallinn,Tenerife,Estonia,Spain,4690.18,78900,{'EUR': 317},317,{'1': 150.042},23,2.0,2023-03-01 11:35:00,2023-02-28 15:40:00,"FR, AY"
TLL,TFS,318,Tallinn,Tenerife,Estonia,Spain,4690.18,115140,{'EUR': 318},318,{'1': 151.3},23,6.0,2023-03-02 00:59:00,2023-02-28 19:00:00,"IB, AY"
TLL,TFS,323,Tallinn,Tenerife,Estonia,Spain,4690.18,144300,{'EUR': 323},323,{'1': 117.3},23,1.0,2023-03-02 13:10:00,2023-02-28 23:05:00,"AY, TP"
TLL,TFS,333,Tallinn,Tenerife,Estonia,Spain,4690.18,100440,{'EUR': 333},333,{'1': 181.9},23,5.0,2023-03-02 00:59:00,2023-02-28 23:05:00,"IB, AY"
TLL,TFS,334,Tallinn,Tenerife,Estonia,Spain,4690.18,88200,{'EUR': 334},334,{'1': 100.3},23,1.0,2023-03-01 14:50:00,2023-02-28 16:20:00,"IB, AY"
TLL,TFS,342,Tallinn,Tenerife,Estonia,Spain,4690.18,75600,{'EUR': 342},342,{'1': 173.383},23,1.0,2023-03-01 10:40:00,2023-02-28 15:40:00,"FR, AY, VY"
TLL,TFS,352,Tallinn,Tenerife,Estonia,Spain,4690.18,41400,{'EUR': 352},352,{'1': 100.3},23,1.0,2023-03-01 01:50:00,2023-02-28 16:20:00,"AY, I2"
TLL,TFS,356,Tallinn,Tenerife,Estonia,Spain,4690.18,69300,{'EUR': 356},356,{'1': 78.455},23,4.0,2023-03-01 16:20:00,2023-02-28 23:05:00,"AY, D8"
TLL,TFS,360,Tallinn,Tenerife,Estonia,Spain,4690.18,76500,{'EUR': 360},360,{'1': 177.225},23,2.0,2023-03-01 11:35:00,2023-02-28 16:20:00,"FR, AY, U2"
TLL,TFS,364,Tallinn,Tenerife,Estonia,Spain,4690.18,37800,{'EUR': 364},364,{'1': 110.5},23,1.0,2023-02-28 20:05:00,2023-02-28 11:35:00,"AY, VY"
TLL,TFS,380,Tallinn,Tenerife,Estonia,Spain,4690.18,41400,{'EUR': 380},380,{'1': 151.3},23,1.0,2023-03-01 01:50:00,2023-02-28 16:20:00,"IB, AY"
TLL,TFS,382,Tallinn,Tenerife,Estonia,Spain,4690.18,69600,{'EUR': 382},382,{'1': 162.333},23,6.0,2023-03-01 16:25:00,2023-02-28 23:05:00,"AY, U2"
TLL,TFS,384,Tallinn,Tenerife,Estonia,Spain,4690.18,70500,{'EUR': 384},384,{'1': 154.683},23,1.0,2023-03-01 16:40:00,2023-02-28 23:05:00,"FR, AY"
TLL,TFS,386,Tallinn,Tenerife,Estonia,Spain,4690.18,100440,{'EUR': 386},386,{'1': 134.3},23,2.0,2023-03-02 00:59:00,2023-02-28 23:05:00,"IB, AY"
TLL,TFS,387,Tallinn,Tenerife,Estonia,Spain,4690.18,41400,{'EUR': 387},387,{'1': 100.3},23,1.0,2023-03-01 01:50:00,2023-02-28 16:20:00,"IB, AY"
TLL,TFS,416,Tallinn,Tenerife,Estonia,Spain,4690.18,69000,{'EUR': 416},416,"{'1': 137.955, '2': 287.079}",23,4.0,2023-03-01 15:30:00,2023-02-28 22:20:00,"BT, D8"
TLL,TFS,425,Tallinn,Tenerife,Estonia,Spain,4690.18,78600,{'EUR': 425},425,{'1': 185.3},23,2.0,2023-03-01 14:50:00,2023-02-28 19:00:00,"IB, AY, AF"
TLL,TFS,443,Tallinn,Tenerife,Estonia,Spain,4690.18,66300,{'EUR': 443},443,{'1': 140.029},23,9.0,2023-03-01 15:30:00,2023-02-28 23:05:00,"AY, D8"
TLL,TFS,451,Tallinn,Tenerife,Estonia,Spain,4690.18,68400,{'EUR': 451},451,{'1': 124.1},23,1.0,2023-03-01 16:05:00,2023-02-28 23:05:00,"EW, AY"
TLL,TFS,454,Tallinn,Tenerife,Estonia,Spain,4690.18,67800,{'EUR': 454},454,{'1': 156.4},23,1.0,2023-03-01 12:00:00,2023-02-28 19:10:00,"TB, LO"
TLL,TFS,463,Tallinn,Tenerife,Estonia,Spain,4690.18,78000,{'EUR': 463},463,{'1': 149.6},23,2.0,2023-03-01 14:40:00,2023-02-28 19:00:00,"AY, TP"
TLL,TFS,469,Tallinn,Tenerife,Estonia,Spain,4690.18,68400,{'EUR': 469},469,{'1': 86.7},23,1.0,2023-03-01 12:00:00,2023-02-28 19:00:00,"TB, AY"
TLL,TFS,472,Tallinn,Tenerife,Estonia,Spain,4690.18,64800,{'EUR': 472},472,{'1': 213.622},23,3.0,2023-03-01 11:20:00,2023-02-28 19:20:00,"LH, GM"
TLL,TFS,476,Tallinn,Tenerife,Estonia,Spain,4690.18,68700,{'EUR': 476},476,"{'1': 153.884, '2': 307.768}",23,1.0,2023-03-01 15:25:00,2023-02-28 22:20:00,"LS, FR, BT"
TLL,TFS,477,Tallinn,Tenerife,Estonia,Spain,4690.18,67200,{'EUR': 477},477,{'1': 148.733},23,1.0,2023-03-01 12:00:00,2023-02-28 19:20:00,"FR, LH"
TLL,TFS,482,Tallinn,Tenerife,Estonia,Spain,4690.18,30600,{'EUR': 482},482,{'1': 49.3},23,7.0,2023-02-28 22:50:00,2023-02-28 16:20:00,AY
TLL,TFS,483,Tallinn,Tenerife,Estonia,Spain,4690.18,63000,{'EUR': 483},483,"{'1': 93.5, '2': 187}",23,4.0,2023-03-01 13:50:00,2023-02-28 22:20:00,BT
TLL,TFS,505,Tallinn,Tenerife,Estonia,Spain,4690.18,77400,{'EUR': 505},505,{'1': 391},23,3.0,2023-03-01 14:40:00,2023-02-28 19:10:00,"TP, LO"
TLL,TFS,508,Tallinn,Tenerife,Estonia,Spain,4690.18,64800,{'EUR': 508},508,{'1': 175.066},23,1.0,2023-03-01 11:00:00,2023-02-28 19:00:00,"FR, AY"
TLL,TFS,522,Tallinn,Tenerife,Estonia,Spain,4690.18,67500,{'EUR': 522},522,{'1': 187},23,3.0,2023-03-01 11:55:00,2023-02-28 19:10:00,"VY, LO"
TLL,TFS,527,Tallinn,Tenerife,Estonia,Spain,4690.18,62100,{'EUR': 527},527,{'1': 119},23,5.0,2023-03-01 14:20:00,2023-02-28 23:05:00,"LH, AY"
TLL,TFS,569,Tallinn,Tenerife,Estonia,Spain,4690.18,60300,{'EUR': 569},569,{'1': 83.3},23,2.0,2023-03-01 13:50:00,2023-02-28 23:05:00,AY
TLL,TFS,660,Tallinn,Tenerife,Estonia,Spain,4690.18,65700,{'EUR': 660},660,{'1': 238.442},23,4.0,2023-03-01 11:35:00,2023-02-28 19:20:00,"FR, LH"
TLL,TFS,710,Tallinn,Tenerife,Estonia,Spain,4690.18,69600,{'EUR': 710},710,{'1': 110.5},23,4.0,2023-03-01 12:40:00,2023-02-28 19:20:00,"LH, X3"
TLL,TFS,757,Tallinn,Tenerife,Estonia,Spain,4690.18,65700,{'EUR': 757},757,{'1': 153.442},23,5.0,2023-03-01 11:35:00,2023-02-28 19:20:00,"FR, LH"
TLL,TFS,894,Tallinn,Tenerife,Estonia,Spain,4690.18,63900,{'EUR': 894},894,"{'1': 126.786, '2': 268.923}",23,1.0,2023-03-01 08:25:00,2023-02-28 16:40:00,"SK, FR, DY"
TLL,TFS,928,Tallinn,Tenerife,Estonia,Spain,4690.18,60900,{'EUR': 928},928,"{'1': 126.786, '2': 268.923}",23,1.0,2023-03-01 08:25:00,2023-02-28 17:30:00,"SK, FR, DY"
TLL,VLC,239,Tallinn,Valencia,Estonia,Spain,2840.76,81000,{'EUR': 239},239,{'1': 151.742},23,6.0,2023-03-01 20:35:00,2023-02-28 23:05:00,"AY, FR"
TLL,VLC,283,Tallinn,Valencia,Estonia,Spain,2840.76,129000,{'EUR': 283},283,{'1': 178.5},23,6.0,2023-03-02 09:55:00,2023-02-28 23:05:00,"AY, IB"
TLL,VLC,297,Tallinn,Valencia,Estonia,Spain,2840.76,79500,{'EUR': 297},297,"{'1': 119.816, '2': 210.749}",23,5.0,2023-03-01 18:25:00,2023-02-28 21:20:00,FR
TLL,VLC,308,Tallinn,Valencia,Estonia,Spain,2840.76,73200,{'EUR': 308},308,{'1': 164.866},23,1.0,2023-03-01 18:25:00,2023-02-28 23:05:00,"AY, FR"
TLL,VLC,323,Tallinn,Valencia,Estonia,Spain,2840.76,63900,{'EUR': 323},323,{'1': 100.3},23,1.0,2023-03-01 09:05:00,2023-02-28 16:20:00,"AY, UX"
TLL,VLC,324,Tallinn,Valencia,Estonia,Spain,2840.76,67800,{'EUR': 324},324,{'1': 171.683},23,1.0,2023-03-01 09:30:00,2023-02-28 15:40:00,"AY, VY, FR"
TLL,VLC,333,Tallinn,Valencia,Estonia,Spain,2840.76,129000,{'EUR': 333},333,{'1': 130.9},23,1.0,2023-03-02 09:55:00,2023-02-28 23:05:00,"AY, IB"
TLL,VLC,338,Tallinn,Valencia,Estonia,Spain,2840.76,82500,{'EUR': 338},338,{'1': 49.3},23,1.0,2023-03-01 09:30:00,2023-02-28 11:35:00,"AY, IB"
TLL,VLC,338,Tallinn,Valencia,Estonia,Spain,2840.76,127500,{'EUR': 338},338,{'1': 125.8},23,1.0,2023-03-02 09:30:00,2023-02-28 23:05:00,AY
TLL,VLC,340,Tallinn,Valencia,Estonia,Spain,2840.76,91800,{'EUR': 340},340,{'1': 142.8},23,3.0,2023-03-01 16:10:00,2023-02-28 15:40:00,"AY, VY"
TLL,VLC,341,Tallinn,Valencia,Estonia,Spain,2840.76,66300,{'EUR': 341},341,{'1': 178.483},23,1.0,2023-03-01 09:45:00,2023-02-28 16:20:00,"AY, U2, VY"
TLL,VLC,346,Tallinn,Valencia,Estonia,Spain,2840.76,90000,{'EUR': 346},346,{'1': 151.3},23,1.0,2023-03-01 16:20:00,2023-02-28 16:20:00,"AY, VY, IB"
TLL,VLC,352,Tallinn,Valencia,Estonia,Spain,2840.76,79800,{'EUR': 352},352,{'1': 178.483},23,4.0,2023-03-01 16:10:00,2023-02-28 19:00:00,"AY, U2, VY"
TLL,VLC,362,Tallinn,Valencia,Estonia,Spain,2840.76,67800,{'EUR': 362},362,{'1': 125.8},23,4.0,2023-03-01 09:30:00,2023-02-28 15:40:00,AY
TLL,VLC,385,Tallinn,Valencia,Estonia,Spain,2840.76,79200,{'EUR': 385},385,{'1': 248.2},23,2.0,2023-03-01 16:10:00,2023-02-28 19:10:00,"LO, VY"
TLL,VLC,410,Tallinn,Valencia,Estonia,Spain,2840.76,75600,{'EUR': 410},410,{'1': 202.266},23,4.0,2023-03-01 17:20:00,2023-02-28 21:20:00,"FR, UX"
TLL,VLC,424,Tallinn,Valencia,Estonia,Spain,2840.76,71400,{'EUR': 424},424,{'1': 159.766},23,4.0,2023-03-01 16:10:00,2023-02-28 21:20:00,"FR, VY"
TLL,VLC,440,Tallinn,Valencia,Estonia,Spain,2840.76,65400,{'EUR': 440},440,{'1': 132.6},23,1.0,2023-03-01 09:30:00,2023-02-28 16:20:00,"AY, VY, IB"
TLL,VLC,462,Tallinn,Valencia,Estonia,Spain,2840.76,94800,{'EUR': 462},462,{'1': 117.3},23,1.0,2023-03-02 00:25:00,2023-02-28 23:05:00,"AY, TP"
TLL,VLC,478,Tallinn,Valencia,Estonia,Spain,2840.76,65400,{'EUR': 478},478,{'1': 96.9},23,3.0,2023-03-01 09:30:00,2023-02-28 16:20:00,"AY, IB"
TLL,VLC,488,Tallinn,Valencia,Estonia,Spain,2840.76,81600,{'EUR': 488},488,"{'1': 132.583, '2': 351.866}",23,1.0,2023-03-01 14:20:00,2023-02-28 16:40:00,"FR, SK, EW"
TLL,VLC,505,Tallinn,Valencia,Estonia,Spain,2840.76,49500,{'EUR': 505},505,{'1': 142.8},23,1.0,2023-03-01 00:20:00,2023-02-28 11:35:00,"AY, VY"
TLL,VLC,508,Tallinn,Valencia,Estonia,Spain,2840.76,46800,{'EUR': 508},508,{'1': 131.121},23,1.0,2023-02-28 23:35:00,2023-02-28 11:35:00,"AY, DY, VY"
TLL,VLC,509,Tallinn,Valencia,Estonia,Spain,2840.76,72000,{'EUR': 509},509,{'1': 280.5},23,4.0,2023-03-01 17:20:00,2023-02-28 22:20:00,"BT, UX"
TLL,VLC,526,Tallinn,Valencia,Estonia,Spain,2840.76,93000,{'EUR': 526},526,{'1': 124.1},23,2.0,2023-03-01 23:55:00,2023-02-28 23:05:00,"AY, AF"
TLL,VLC,535,Tallinn,Valencia,Estonia,Spain,2840.76,81600,{'EUR': 535},535,"{'1': 91.783, '2': 183.566}",23,1.0,2023-03-01 14:20:00,2023-02-28 16:40:00,"FR, SK"
TLL,VLC,536,Tallinn,Valencia,Estonia,Spain,2840.76,70500,{'EUR': 536},536,{'1': 192.1},23,1.0,2023-03-01 13:45:00,2023-02-28 19:10:00,"LO, VY"
TLL,VLC,542,Tallinn,Valencia,Estonia,Spain,2840.76,56400,{'EUR': 542},542,"{'1': 151.946, '2': 303.875}",23,1.0,2023-03-01 13:00:00,2023-02-28 22:20:00,"BT, FR"
TLL,VLC,544,Tallinn,Valencia,Estonia,Spain,2840.76,65100,{'EUR': 544},544,{'1': 391},23,3.0,2023-03-01 12:15:00,2023-02-28 19:10:00,"TP, LO"
TLL,VLC,548,Tallinn,Valencia,Estonia,Spain,2840.76,89400,{'EUR': 548},548,{'1': 182.24},23,1.0,2023-03-01 22:55:00,2023-02-28 23:05:00,"AY, IB, LX"
TLL,VLC,558,Tallinn,Valencia,Estonia,Spain,2840.76,65700,{'EUR': 558},558,{'1': 321.3},23,1.0,2023-03-01 12:15:00,2023-02-28 19:00:00,"AY, TP"
TLL,VLC,569,Tallinn,Valencia,Estonia,Spain,2840.76,64500,{'EUR': 569},569,{'1': 194.14},23,3.0,2023-03-01 12:15:00,2023-02-28 19:20:00,"TP, LH"
TLL,VLC,574,Tallinn,Valencia,Estonia,Spain,2840.76,68400,{'EUR': 574},574,{'1': 149.396},23,1.0,2023-03-01 13:00:00,2023-02-28 19:00:00,"AY, FR"
TLL,VLC,576,Tallinn,Valencia,Estonia,Spain,2840.76,93000,{'EUR': 576},576,{'1': 125.8},23,1.0,2023-03-01 23:55:00,2023-02-28 23:05:00,"AY, AF"
TLL,VLC,582,Tallinn,Valencia,Estonia,Spain,2840.76,65400,{'EUR': 582},582,{'1': 96.9},23,1.0,2023-03-01 09:30:00,2023-02-28 16:20:00,"AY, IB"
TLL,VLC,583,Tallinn,Valencia,Estonia,Spain,2840.76,58500,{'EUR': 583},583,{'1': 193.8},23,9.0,2023-03-01 12:35:00,2023-02-28 21:20:00,"AY, UX, SK"
TLL,VLC,588,Tallinn,Valencia,Estonia,Spain,2840.76,70800,{'EUR': 588},588,{'1': 158.916},23,4.0,2023-03-01 16:10:00,2023-02-28 21:30:00,"FR, VY"
TLL,VLC,612,Tallinn,Valencia,Estonia,Spain,2840.76,37200,{'EUR': 612},612,{'1': 96.9},23,1.0,2023-03-01 01:40:00,2023-02-28 16:20:00,"AY, IB"
TLL,VLC,621,Tallinn,Valencia,Estonia,Spain,2840.76,67200,{'EUR': 621},621,{'1': 134.3},23,4.0,2023-03-01 12:40:00,2023-02-28 19:00:00,"AY, AF"
TLL,VLC,635,Tallinn,Valencia,Estonia,Spain,2840.76,64200,{'EUR': 635},635,{'1': 166.6},23,2.0,2023-03-01 09:30:00,2023-02-28 16:40:00,"IB, VY, SK"
TLL,VLC,635,Tallinn,Valencia,Estonia,Spain,2840.76,67200,{'EUR': 635},635,{'1': 91.8},23,6.0,2023-03-01 12:40:00,2023-02-28 19:00:00,"AY, AF"
TLL,VLC,641,Tallinn,Valencia,Estonia,Spain,2840.76,69900,{'EUR': 641},641,{'1': 243.1},23,1.0,2023-03-01 13:45:00,2023-02-28 19:20:00,"VY, LH"
TLL,VLC,648,Tallinn,Valencia,Estonia,Spain,2840.76,58500,{'EUR': 648},648,{'1': 91.8},23,9.0,2023-03-01 12:35:00,2023-02-28 21:20:00,"AY, UX, SK"
TLL,VLC,663,Tallinn,Valencia,Estonia,Spain,2840.76,69000,{'EUR': 663},663,{'1': 214.2},23,3.0,2023-03-01 13:30:00,2023-02-28 19:20:00,"VY, LH"
TLL,VLC,666,Tallinn,Valencia,Estonia,Spain,2840.76,45600,{'EUR': 666},666,{'1': 141.321},23,4.0,2023-02-28 23:35:00,2023-02-28 11:55:00,"VY, D8, SK"
TLL,VLC,672,Tallinn,Valencia,Estonia,Spain,2840.76,69900,{'EUR': 672},672,{'1': 158.1},23,1.0,2023-03-01 13:45:00,2023-02-28 19:20:00,"VY, LH"
TLL,VLC,676,Tallinn,Valencia,Estonia,Spain,2840.76,86100,{'EUR': 676},676,{'1': 182.24},23,6.0,2023-03-01 22:00:00,2023-02-28 23:05:00,"AY, IB, LX"
TLL,VLC,685,Tallinn,Valencia,Estonia,Spain,2840.76,69300,{'EUR': 685},685,{'1': 204},23,4.0,2023-03-01 17:20:00,2023-02-28 23:05:00,"AY, UX, KL"
TLL,VLC,690,Tallinn,Valencia,Estonia,Spain,2840.76,67500,{'EUR': 690},690,{'1': 145.18},23,3.0,2023-03-01 13:05:00,2023-02-28 19:20:00,"LH, LX"
TLL,VLC,707,Tallinn,Valencia,Estonia,Spain,2840.76,62700,{'EUR': 707},707,{'1': 148.733},23,2.0,2023-03-01 09:05:00,2023-02-28 16:40:00,"FR, UX, SK"
TLL,VLC,712,Tallinn,Valencia,Estonia,Spain,2840.76,65100,{'EUR': 712},712,{'1': 178.5},23,4.0,2023-03-01 16:10:00,2023-02-28 23:05:00,"AY, VY, LH"
TLL,VLC,737,Tallinn,Valencia,Estonia,Spain,2840.76,93000,{'EUR': 737},737,{'1': 96.9},23,1.0,2023-03-01 22:10:00,2023-02-28 21:20:00,"AY, IB"
TLL,VLC,748,Tallinn,Valencia,Estonia,Spain,2840.76,54600,{'EUR': 748},748,{'1': 217.6},23,3.0,2023-03-01 09:30:00,2023-02-28 19:20:00,"IB, LH"
TLL,VLC,771,Tallinn,Valencia,Estonia,Spain,2840.76,66600,{'EUR': 771},771,{'1': 161.5},23,1.0,2023-03-01 12:40:00,2023-02-28 19:10:00,"LO, AF"
TLL,VLC,776,Tallinn,Valencia,Estonia,Spain,2840.76,62700,{'EUR': 776},776,{'1': 232.9},23,1.0,2023-03-01 13:45:00,2023-02-28 21:20:00,"AY, KL, VY"
TLL,VLC,805,Tallinn,Valencia,Estonia,Spain,2840.76,53100,{'EUR': 805},805,{'1': 136},23,3.0,2023-03-01 09:05:00,2023-02-28 19:20:00,"UX, LH"
TLL,VLL,263,Tallinn,Valladolid,Estonia,Spain,2835.86,156300,{'EUR': 263},263,{'1': 204.884},23,6.0,2023-03-02 17:30:00,2023-02-28 23:05:00,"AY, W6, FR"
TLL,VLL,271,Tallinn,Valladolid,Estonia,Spain,2835.86,151200,{'EUR': 271},271,{'1': 203.201},23,2.0,2023-03-02 16:05:00,2023-02-28 23:05:00,"AY, W6, VY"
TLL,VLL,281,Tallinn,Valladolid,Estonia,Spain,2835.86,156300,{'EUR': 281},281,{'1': 161.483},23,4.0,2023-03-02 17:30:00,2023-02-28 23:05:00,"AY, VY, FR"
TLL,VLL,289,Tallinn,Valladolid,Estonia,Spain,2835.86,151200,{'EUR': 289},289,{'1': 159.8},23,2.0,2023-03-02 16:05:00,2023-02-28 23:05:00,"AY, VY"
TLL,VLL,306,Tallinn,Valladolid,Estonia,Spain,2835.86,156300,{'EUR': 306},306,{'1': 120.683},23,6.0,2023-03-02 17:30:00,2023-02-28 23:05:00,"AY, FR"
TLL,VLL,306,Tallinn,Valladolid,Estonia,Spain,2835.86,162600,{'EUR': 306},306,{'1': 86.683},23,6.0,2023-03-02 17:30:00,2023-02-28 21:20:00,"AY, FR"
TLL,VLL,315,Tallinn,Valladolid,Estonia,Spain,2835.86,151200,{'EUR': 315},315,{'1': 119},23,2.0,2023-03-02 16:05:00,2023-02-28 23:05:00,"AY, VY"
TLL,VLL,315,Tallinn,Valladolid,Estonia,Spain,2835.86,157500,{'EUR': 315},315,{'1': 85},23,2.0,2023-03-02 16:05:00,2023-02-28 21:20:00,"AY, VY"
TLL,VLL,659,Tallinn,Valladolid,Estonia,Spain,2835.86,151200,{'EUR': 659},659,{'1': 178.5},23,1.0,2023-03-02 16:05:00,2023-02-28 23:05:00,"AY, IB"
TLL,VLL,894,Tallinn,Valladolid,Estonia,Spain,2835.86,139800,{'EUR': 894},894,{'1': 185.3},23,1.0,2023-03-02 12:55:00,2023-02-28 23:05:00,"AY, VY, NT"
TLL,VLL,1072,Tallinn,Valladolid,Estonia,Spain,2835.86,139800,{'EUR': 1072},1072,{'1': 120.955},23,1.0,2023-03-02 12:55:00,2023-02-28 23:05:00,"AY, D8, NT"
TLL,VGO,258,Tallinn,Vigo,Estonia,Spain,2978.35,154800,{'EUR': 258},258,{'1': 204.884},23,6.0,2023-03-02 17:05:00,2023-02-28 23:05:00,"AY, FR, W6"
TLL,VGO,263,Tallinn,Vigo,Estonia,Spain,2978.35,144900,{'EUR': 263},263,{'1': 220.201},23,2.0,2023-03-02 14:20:00,2023-02-28 23:05:00,"AY, W6, VY"
TLL,VGO,276,Tallinn,Vigo,Estonia,Spain,2978.35,154800,{'EUR': 276},276,{'1': 161.483},23,4.0,2023-03-02 17:05:00,2023-02-28 23:05:00,"AY, FR, VY"
TLL,VGO,281,Tallinn,Vigo,Estonia,Spain,2978.35,63000,{'EUR': 281},281,{'1': 100.3},23,1.0,2023-03-01 08:50:00,2023-02-28 16:20:00,"AY, UX"
TLL,VGO,281,Tallinn,Vigo,Estonia,Spain,2978.35,144900,{'EUR': 281},281,{'1': 176.8},23,2.0,2023-03-02 14:20:00,2023-02-28 23:05:00,"AY, VY"
TLL,VGO,291,Tallinn,Vigo,Estonia,Spain,2978.35,128100,{'EUR': 291},291,{'1': 178.5},23,2.0,2023-03-02 09:40:00,2023-02-28 23:05:00,"AY, IB"
TLL,VGO,296,Tallinn,Vigo,Estonia,Spain,2978.35,125100,{'EUR': 296},296,{'1': 197.183},23,1.0,2023-03-02 08:50:00,2023-02-28 23:05:00,"AY, U2, UX"
TLL,VGO,296,Tallinn,Vigo,Estonia,Spain,2978.35,125100,{'EUR': 296},296,{'1': 185.3},23,1.0,2023-03-02 08:50:00,2023-02-28 23:05:00,"AY, UX"
TLL,VGO,301,Tallinn,Vigo,Estonia,Spain,2978.35,154800,{'EUR': 301},301,{'1': 120.683},23,6.0,2023-03-02 17:05:00,2023-02-28 23:05:00,"AY, FR"
TLL,VGO,301,Tallinn,Vigo,Estonia,Spain,2978.35,161100,{'EUR': 301},301,{'1': 86.683},23,6.0,2023-03-02 17:05:00,2023-02-28 21:20:00,"AY, FR"
TLL,VGO,302,Tallinn,Vigo,Estonia,Spain,2978.35,85200,{'EUR': 302},302,{'1': 136},23,3.0,2023-03-01 14:20:00,2023-02-28 15:40:00,"AY, VY"
TLL,VGO,306,Tallinn,Vigo,Estonia,Spain,2978.35,144900,{'EUR': 306},306,{'1': 136},23,2.0,2023-03-02 14:20:00,2023-02-28 23:05:00,"AY, VY"
TLL,VGO,306,Tallinn,Vigo,Estonia,Spain,2978.35,151200,{'EUR': 306},306,{'1': 102},23,2.0,2023-03-02 14:20:00,2023-02-28 21:20:00,"AY, VY"
TLL,VGO,314,Tallinn,Vigo,Estonia,Spain,2978.35,73200,{'EUR': 314},314,{'1': 171.683},23,4.0,2023-03-01 14:20:00,2023-02-28 19:00:00,"AY, U2, VY"
TLL,VGO,316,Tallinn,Vigo,Estonia,Spain,2978.35,81600,{'EUR': 316},316,{'1': 96.9},23,1.0,2023-03-01 14:00:00,2023-02-28 16:20:00,"AY, IB"
TLL,VGO,319,Tallinn,Vigo,Estonia,Spain,2978.35,72000,{'EUR': 319},319,{'1': 147.9},23,6.0,2023-03-01 14:00:00,2023-02-28 19:00:00,"AY, IB"
TLL,VGO,339,Tallinn,Vigo,Estonia,Spain,2978.35,125100,{'EUR': 339},339,{'1': 134.3},23,1.0,2023-03-02 08:50:00,2023-02-28 23:05:00,"AY, UX"
TLL,VGO,353,Tallinn,Vigo,Estonia,Spain,2978.35,128100,{'EUR': 353},353,{'1': 130.9},23,1.0,2023-03-02 09:40:00,2023-02-28 23:05:00,"AY, IB"
TLL,VGO,375,Tallinn,Vigo,Estonia,Spain,2978.35,83400,{'EUR': 375},375,{'1': 199.733},23,3.0,2023-03-01 21:15:00,2023-02-28 23:05:00,"AY, U2, UX"
TLL,VGO,387,Tallinn,Vigo,Estonia,Spain,2978.35,64800,{'EUR': 387},387,{'1': 152.966},23,4.0,2023-03-01 14:20:00,2023-02-28 21:20:00,"FR, VY"
TLL,VGO,388,Tallinn,Vigo,Estonia,Spain,2978.35,66000,{'EUR': 388},388,{'1': 96.9},23,1.0,2023-03-01 09:40:00,2023-02-28 16:20:00,"AY, IB"
TLL,VGO,397,Tallinn,Vigo,Estonia,Spain,2978.35,92100,{'EUR': 397},397,{'1': 178.5},23,3.0,2023-03-01 23:40:00,2023-02-28 23:05:00,"AY, IB"
TLL,VGO,414,Tallinn,Vigo,Estonia,Spain,2978.35,67500,{'EUR': 414},414,{'1': 91.8},23,6.0,2023-03-01 12:45:00,2023-02-28 19:00:00,"AY, UX"
