id,flyFrom,flyTo,cityFrom,cityTo,price,airlines
0f64125b4bd84beda8fedd1d_0|125b00424bd90000c5585ec2_0|004220a14bda0000674a5699_0|0f64125b4bd84beda8fedd1d_1,LHR,JFK,London,New York,481,"BA, N0, FR"
0f6400424bd800002c6bd556_0|0f6400424bd800002c6bd556_1|004220a14bd80000403dffc8_0,LHR,JFK,London,New York,491,"SK, N0"
0f640b774bd80000ccb8685a_0|0f640b774bd80000ccb8685a_1|0b7700424bd900005a4ddc99_0|004220a14bda0000674a5699_0,LHR,JFK,London,New York,495,"A3, N0, FR"
0f64125b4bd84be646a0e1fc_0|125b07f04bd90000a9ca4ad8_0|07f020a14bda000086e895cf_0|0f64125b4bd84be646a0e1fc_1,LHR,JFK,London,New York,512,"BA, NO, FR"
0f64125b4bd800000fe69dc6_0|125b00424bd90000c5585ec2_0|004220a14bda0000674a5699_0,LHR,JFK,London,New York,512,"N0, EI, FR"
0f64125b4bd84beda8fedd1d_0|125b07f04bd90000a9ca4ad8_0|07f020a14bda000086e895cf_0|0f64125b4bd84beda8fedd1d_1,LHR,JFK,London,New York,517,"BA, NO, FR"
0f6422ad4bd80000df82c160_0|22ad093e4bd90000bf01433e_0|093e20a14bd90000769b07fa_0|093e20a14bd90000769b07fa_1,LHR,JFK,London,New York,519,"U2, S4, BA"
0f640a2b4bd800000afe1554_0|0a2b07f04bd90000d97da520_0|07f020a14bda000086e895cf_0,LHR,JFK,London,New York,525,"BA, NO, FR"
0f641cce4bd800006a6d37fd_0|1cce20a14bd80000f75db5e7_0,LHR,JFK,London,New York,529,"SK, N0"
0f64125b4bd80000e85eb0c1_0|125b00424bd90000c5585ec2_0|004220a14bda0000674a5699_0,LHR,JFK,London,New York,529,"N0, EI, FR"
0f64125b4bd80000afc00326_0|125b00424bd90000c5585ec2_0|004220a14bda0000674a5699_0,LHR,JFK,London,New York,540,"BA, N0, FR"
0f6422ad4bd80000df82c160_0|22ad03584bd900006666394d_0|035820a14bd90000b85d6277_0|035820a14bd90000b85d6277_1,LHR,JFK,London,New York,542,"U2, S4, BA"
0f6403584bd80000b4439bde_0|0f6403584bd80000b4439bde_1|035820a14bd9000047ba38ea_0|035820a14bd9000047ba38ea_1,LHR,JFK,London,New York,548,"A3, S4"
0f641cce4bd80000cf468d0d_0|0f641cce4bd80000cf468d0d_1|1cce20a14bda000075055825_0,LHR,JFK,London,New York,554,"SK, N0"
0f6403584bd800002dbd13c0_0|035820a14bd9000047ba38ea_0|035820a14bd9000047ba38ea_1,LHR,JFK,London,New York,555,"S4, BA"
0f6400424bd800001fa0c8ed_0|004220a14bd80000403dffc8_0,LHR,JFK,London,New York,560,"BA, N0"
0f6423aa4bd8000065f08c86_0|23aa125b4bd9000055e6657e_0|125b20a14bda00003116d701_0,LHR,JFK,London,New York,573,"BA, EI, FR"
0f6420a14bd800002373c5ba_0|0f6420a14bd800002373c5ba_1,LHR,JFK,London,New York,577,EI
0f6403584bd80000b4439bde_0|0f6403584bd80000b4439bde_1|035820a14bd90000b85d6277_0|035820a14bd90000b85d6277_1,LHR,JFK,London,New York,577,"A3, S4"
0f6420a14bd800009a13c647_0|0f6420a14bd800009a13c647_1,LHR,JFK,London,New York,583,EI
0f6420a14bd800003b23723d_0|0f6420a14bd800003b23723d_1,LHR,JFK,London,New York,583,EI
0f6403584bd800002dbd13c0_0|035820a14bd90000b85d6277_0|035820a14bd90000b85d6277_1,LHR,JFK,London,New York,584,"S4, BA"
0f641cce4bd80000608f2f9f_0|0f641cce4bd80000608f2f9f_1|1cce20a14bd80000f75db5e7_0,LHR,JFK,London,New York,585,"AY, N0"
0f640a844bd800004014b5b1_0|0a84008e4bd90000c419f9ce_0|008e125b4bda00005047c906_0|125b20a14bda0000df18b62d_0,LHR,JFK,London,New York,594,"EI, FR"
0f64125b4bd84beda8fedd1d_0|125b20a14bd90000d82cca65_0|0f64125b4bd84beda8fedd1d_1,LHR,JFK,London,New York,599,"BA, EI"
0f640a194bd8000007bba625_0|0a1920a14bd9000096d4bded_0,LHR,JFK,London,New York,602,EI
0f6417294bd80000a1c01d0a_0|0f6417294bd80000a1c01d0a_1|172920a14bda0000a65d0916_0,LHR,JFK,London,New York,606,"A3, DE"
0f640a844bd800004014b5b1_0|0a84008e4bd90000c419f9ce_0|008e125b4bda00005047c906_0|125b20a14bda00003116d701_0,LHR,JFK,London,New York,629,"EI, FR"
0f64125b4bd80000da68d243_0|125b20a14bd80000f86f1f7c_0,LHR,JFK,London,New York,647,EI
0f64125b4bd80000afc00326_0|125b20a14bd90000d82cca65_0,LHR,JFK,London,New York,658,"BA, EI"
0f64062e4bd8000043cb240c_0|062e20a14bd800000129503b_0,LHR,JFK,London,New York,666,"FI, BA"
0f6420a14bd80000329c8c9e_0|0f6420a14bd80000329c8c9e_1,LHR,JFK,London,New York,666,TP
0f6407f04bd80000c648d087_0|0f6407f04bd80000c648d087_1|07f0125b4bd90000bcdcb055_0|125b20a14bda00003116d701_0,LHR,JFK,London,New York,669,"A3, EI, FR"
0f6423334bd800003dacdd9e_0|0f6423334bd800003dacdd9e_1|233320a14bda000071a4375a_0|233320a14bda000071a4375a_1,LHR,JFK,London,New York,675,"A3, OS"
0f6423334bd800003dacdd9e_0|0f6423334bd800003dacdd9e_1|233320a14bda0000c4c3b94f_0|233320a14bda0000c4c3b94f_1,LHR,JFK,London,New York,677,"A3, LH"
0f64125b4bd84beda8fedd1d_0|125b07f04bd90000a9ca4ad8_0|07f020a14bd94bf31b900a8d_0|0f64125b4bd84beda8fedd1d_1|07f020a14bd94bf31b900a8d_1,LHR,JFK,London,New York,687,"EK, BA, FR"
0f64170f4bd800009edfd78a_0|170f20a14bd94bddf4bfd283_0|170f20a14bd94bddf4bfd283_1|170f20a14bd94bddf4bfd283_2|170f20a14bd94bddf4bfd283_3,LHR,JFK,London,New York,691,"DL, TK"
0f6407f04bd80000c648d087_0|0f6407f04bd80000c648d087_1|07f020a14bd94bf31b900a8d_0|07f020a14bd94bf31b900a8d_1,LHR,JFK,London,New York,698,"A3, EK"
0f64170f4bd800009edfd78a_0|170f20a14bd94bde2c16f452_0|170f20a14bd94bde2c16f452_1|170f20a14bd94bde2c16f452_2|170f20a14bd94bde2c16f452_3,LHR,JFK,London,New York,698,"DL, TK"
0f6420a14bd84bdde94f2c00_0|0f6420a14bd84bdde94f2c00_1|0f6420a14bd84bdde94f2c00_2,LHR,JFK,London,New York,704,DL
0f6420a14bd84bdd4341a301_0|0f6420a14bd84bdd4341a301_1,LHR,JFK,London,New York,722,AY
0f6420a14bd84bdd1660b839_0|0f6420a14bd84bdd1660b839_1,LHR,JFK,London,New York,723,DL
0f6420a14bd84bf0c2ebb5a8_0|0f6420a14bd84bf0c2ebb5a8_1,LHR,JFK,London,New York,723,DL
0f6420a14bd84bf0d849a013_0|0f6420a14bd84bf0d849a013_1,LHR,JFK,London,New York,723,DL
0f6420a14bd84bdd150b4203_0|0f6420a14bd84bdd150b4203_1,LHR,JFK,London,New York,723,DL
0f6420a14bd84bddbf147b09_0|0f6420a14bd84bddbf147b09_1|0f6420a14bd84bddbf147b09_2|0f6420a14bd84bddbf147b09_3,LHR,JFK,London,New York,724,KL
0f641f344bd80000b3c876c4_0|0f641f344bd80000b3c876c4_1|1f3407f04bd90000d15600ef_0|07f020a14bda000086e895cf_0,LHR,JFK,London,New York,748,"U2, TK, NO"
0f64125b4bd84beda8fedd1d_0|125b20a14bd90000dbcfd1a5_0|125b20a14bd90000dbcfd1a5_1|0f64125b4bd84beda8fedd1d_1,LHR,JFK,London,New York,753,"LH, BA"
0f6419b14bd8000060c990ce_0|0f6419b14bd8000060c990ce_1|19b107f04bd90000bf24e975_0|07f020a14bda000086e895cf_0,LHR,JFK,London,New York,754,"TK, NO, FR"
0f64145c4bd800006e661109_0|0f64145c4bd800006e661109_1|145c20a14bd90000f7995a43_0|145c20a14bd90000f7995a43_1,LHR,JFK,London,New York,761,"A3, SQ"
0f64170f4bd800009edfd78a_0|170f20a14bda000088f548a1_0|170f20a14bda000088f548a1_1,LHR,JFK,London,New York,766,"TK, JU"
0f640a2b4bd800000afe1554_0|0a2b07f04bd90000d97da520_0|07f020a14bda00003c5a45a7_0,LHR,JFK,London,New York,767,"EK, BA, FR"
0f6407f04bd80000c648d087_0|0f6407f04bd80000c648d087_1|07f020a14bd90000d56058c3_0,LHR,JFK,London,New York,771,"A3, EK"
0f6420a14bd84bdc8a2fa2d1_0|0f6420a14bd84bdc8a2fa2d1_1|0f6420a14bd84bdc8a2fa2d1_2,LHR,JFK,London,New York,780,KL
0f64125b4bd8000058d5534b_0|125b20a14bd800001d94205b_0|125b20a14bd800001d94205b_1,LHR,JFK,London,New York,802,"LH, BA"
0f6407f04bd800005f737a8c_0|07f020a14bd800001b2decf6_0,LHR,JFK,London,New York,809,"EK, BA"
0f6420a14bd80000aaec293f_0|0f6420a14bd80000aaec293f_1,LHR,JFK,London,New York,810,FI
0f64125b4bd80000afc00326_0|125b20a14bd90000dbcfd1a5_0|125b20a14bd90000dbcfd1a5_1,LHR,JFK,London,New York,812,"LH, BA"
0f6417294bd800006e4b3fba_0|0f6417294bd800006e4b3fba_1|0f6417294bd800006e4b3fba_2|172920a14bda0000a65d0916_0,LHR,JFK,London,New York,818,"TK, DE"
0f64125b4bd8000058d5534b_0|125b20a14bd80000e901c4b6_0|125b20a14bd80000e901c4b6_1|125b20a14bd80000e901c4b6_2,LHR,JFK,London,New York,819,"LH, BA"
0f64125b4bd84beda8fedd1d_0|125b20a14bd94be00b5c5091_0|125b20a14bd94be00b5c5091_1|125b20a14bd94be00b5c5091_2|0f64125b4bd84beda8fedd1d_1,LHR,JFK,London,New York,822,"BA, AF"
0f640d384bd80000411407a9_0|0f640d384bd80000411407a9_1|0d3820a14bda0000b528d2d1_0|0d3820a14bda0000b528d2d1_1,LHR,JFK,London,New York,824,"OS, TK"
0f6404884bd80000616209da_0|0f6404884bd80000616209da_1|048820a14bd800007d3072ef_0,LHR,JFK,London,New York,847,"DL, EI"
0f6417294bd800001375f040_0|0f6417294bd800001375f040_1|172920a14bda0000a65d0916_0,LHR,JFK,London,New York,864,"TK, DE"
0f6420a14bd8000000d60264_0|0f6420a14bd8000000d60264_1,LHR,JFK,London,New York,884,TK
0f64125b4bd8000004e74128_0|0f64125b4bd8000004e74128_1|125b20a14bda00003116d701_0,LHR,JFK,London,New York,917,"TK, EI"
0f6420a14bd84bee40dd1f01_0|0f6420a14bd84bee40dd1f01_1,LHR,JFK,London,New York,929,KL
0f6419e04bd800005d92bc3b_0|0f6419e04bd800005d92bc3b_1|19e020a14bd900007b956fca_0|19e020a14bd900007b956fca_1,LHR,JFK,London,New York,956,"TK, AT"
0f64125b4bd800000fe69dc6_0|125b20a14bd900000baa82f8_0|125b20a14bd900000baa82f8_1,LHR,JFK,London,New York,965,"KL, EI"
0f64125b4bd800000fe69dc6_0|125b20a14bd90000a810b704_0|125b20a14bd90000a810b704_1,LHR,JFK,London,New York,971,"DL, EI"
0f64125b4bd80000e85eb0c1_0|125b20a14bd900000baa82f8_0|125b20a14bd900000baa82f8_1,LHR,JFK,London,New York,982,"KL, EI"
0f6407f04bd800003373dcc7_0|0f6407f04bd800003373dcc7_1|07f020a14bd800001b2decf6_0,LHR,JFK,London,New York,987,"EK, LX"
0f64125b4bd80000e85eb0c1_0|125b20a14bd90000a810b704_0|125b20a14bd90000a810b704_1,LHR,JFK,London,New York,987,"DL, EI"
0f64125b4bd80000afc00326_0|125b20a14bd900000baa82f8_0|125b20a14bd900000baa82f8_1,LHR,JFK,London,New York,992,"BA, KL"
0f6420a14bd80000eed86348_0|0f6420a14bd80000eed86348_1,LHR,JFK,London,New York,993,TK
0f64125b4bd80000afc00326_0|125b20a14bd90000a810b704_0|125b20a14bd90000a810b704_1,LHR,JFK,London,New York,998,"DL, BA"
0f64125b4bd8000058d5534b_0|125b20a14bd80000ec89ba1c_0|125b20a14bd80000ec89ba1c_1,LHR,JFK,London,New York,1027,"DL, BA, AF"
0f6403584bd80000c3b372ec_0|035820a14bd8000029390a0d_0,LHR,JFK,London,New York,1056,"BA, TP"
0f6420a14bd800004b42623a_0,LHR,JFK,London,New York,1085,B6
0f6420a14bd800005bb9b522_0|0f6420a14bd800005bb9b522_1,LHR,JFK,London,New York,1091,B6
0f6420a14bd800008c2f2823_0|0f6420a14bd800008c2f2823_1,LHR,JFK,London,New York,1091,B6
0f6407f04bd80000581ebe95_0|07f020a14bd800001b2decf6_0,LHR,JFK,London,New York,1163,"EK, BA"
0f6420ef4bd80000ed7d74ed_0|20ef20a14bd800001296f2dc_0,LHR,JFK,London,New York,1182,LO
0f6426024bd80000db434a75_0|260220a14bd8000013342b91_0|260220a14bd8000013342b91_1,LHR,JFK,London,New York,1240,"AY, AF"
0f6426024bd80000ec2ae1d6_0|260220a14bd8000013342b91_0|260220a14bd8000013342b91_1,LHR,JFK,London,New York,1286,"BA, AF"
0f6426024bd80000cc83f306_0|260220a14bd8000013342b91_0|260220a14bd8000013342b91_1,LHR,JFK,London,New York,1298,"AY, AF"
0f6403344bd80000534f6e25_0|033420a14bd800006989b509_0|033420a14bd800006989b509_1,LHR,JFK,London,New York,1305,"EW, SQ"
0f6412624bd80000c7c931b2_0|126220a14bd90000f6a12a6d_0|126220a14bd90000f6a12a6d_1,LHR,JFK,London,New York,1324,"LH, BA, SQ"
0f6417294bd800009b4787ca_0|172920a14bd90000a5527aa8_0,LHR,JFK,London,New York,1327,"BA, SQ"
0f6426024bd80000a45ebad3_0|260220a14bd8000013342b91_0|260220a14bd8000013342b91_1,LHR,JFK,London,New York,1361,"SK, AF"
0f6404884bd800009182a574_0|048820a14bd800007176b4a7_0,LHR,JFK,London,New York,1369,"DL, B6"
0f6417294bd80000722422ff_0|172920a14bd90000a5527aa8_0,LHR,JFK,London,New York,1388,"BA, SQ"
0f6407f04bd800005f737a8c_0|07f020a14bd80000da158de9_0,LHR,JFK,London,New York,1486,"BA, AF"
0f6420a14bd80000b1242536_0,LHR,JFK,London,New York,2372,AY
0f64062e4bd8000043cb240c_0|062e0a0b4bd800002c419240_0|0a0b0f9c4bd90000c7b24a25_0|0a0b0f9c4bd90000c7b24a25_1,LHR,SFO,London,San Francisco,546,"BA, F9, OG"
0f6403464bd800000d049673_0|03460a7c4bd90000a2827ff1_0|0a7c0f9c4bd90000a737e6fe_0,LHR,SFO,London,San Francisco,573,"BF, AF, U2"
0f640a844bd800006c54226b_0|0a840a7c4bd80000e01c1ad7_0|0a7c0f9c4bd90000a737e6fe_0,LHR,SFO,London,San Francisco,581,"EI, VY, BF"
0f640a844bd800006b39e672_0|0a840a7c4bd80000e01c1ad7_0|0a7c0f9c4bd90000a737e6fe_0,LHR,SFO,London,San Francisco,586,"EI, VY, BF"
0f6423fa4bd80000b31f831f_0|23fa0a7c4bd900007e5d5458_0|0a7c0f9c4bd90000a737e6fe_0,LHR,SFO,London,San Francisco,590,"BA, BF, U2"
0f64125b4bd84beda8fedd1d_0|125b0a7c4bd90000338f6fc9_0|0a7c243e4bda0000db18c540_0|243e0f9c4bda00007548a2d9_0|0f64125b4bd84beda8fedd1d_1,LHR,SFO,London,San Francisco,599,"BA, BF, VY, AS"
0f6417884bd800004dcc3c30_0|17880a7c4bd900007bc2f225_0|0a7c0f9c4bd90000a737e6fe_0,LHR,SFO,London,San Francisco,605,"BA, BF, VY"
0f640f9c4bd84be5564fc69d_0|0f640f9c4bd84be5564fc69d_1|0f640f9c4bd84be5564fc69d_2|0f640f9c4bd84be5564fc69d_3,LHR,SFO,London,San Francisco,614,SK
0f64125b4bd800000fe69dc6_0|125b0a7c4bd90000338f6fc9_0|0a7c243e4bda0000db18c540_0|243e0f9c4bda00007548a2d9_0,LHR,SFO,London,San Francisco,630,"AS, EI, VY, BF"
0f6417884bd80000536b2819_0|17880a7c4bd900007bc2f225_0|0a7c0f9c4bd90000a737e6fe_0,LHR,SFO,London,San Francisco,632,"BF, VY, EW"
0f6422ad4bd80000df82c160_0|22ad03464bd90000209bfd60_0|03460a7c4bd90000dcd4bb61_0|0a7c0f9c4bd90000a737e6fe_0,LHR,SFO,London,San Francisco,634,"BA, BF, U2"
0f6403464bd84bedd15e99a7_0|03460a7c4bd90000dcd4bb61_0|0a7c0f9c4bd90000a737e6fe_0|0f6403464bd84bedd15e99a7_1,LHR,SFO,London,San Francisco,638,"BA, BF, U2"
0f6422ad4bd80000df82c160_0|22ad0a7c4bd90000a5c15d1f_0|0a7c0f9c4bd90000a737e6fe_0,LHR,SFO,London,San Francisco,641,"BA, BF, U2"
0f64125b4bd80000e85eb0c1_0|125b0a7c4bd90000338f6fc9_0|0a7c243e4bda0000db18c540_0|243e0f9c4bda00007548a2d9_0,LHR,SFO,London,San Francisco,647,"AS, EI, VY, BF"
0f6422ad4bd80000df82c160_0|22ad0a7c4bd90000803786ee_0|0a7c0f9c4bd90000a737e6fe_0,LHR,SFO,London,San Francisco,658,"BA, BF, U2"
0f6422ad4bd80000df82c160_0|22ad0a7c4bd94be709080ffd_0|0a7c0f9c4bd90000a737e6fe_0|22ad0a7c4bd94be709080ffd_1,LHR,SFO,London,San Francisco,658,"BA, BF, AF"
0f64125b4bd80000afc00326_0|125b0a7c4bd90000338f6fc9_0|0a7c243e4bda0000db18c540_0|243e0f9c4bda00007548a2d9_0,LHR,SFO,London,San Francisco,658,"BA, BF, VY, AS"
0f64125b4bd84beda8fedd1d_0|125b07f04bd90000a9ca4ad8_0|07f00f9c4bda4cdcf982c813_0|07f00f9c4bda4cdcf982c813_1|0f64125b4bd84beda8fedd1d_1|07f00f9c4bda4cdcf982c813_2|07f00f9c4bda4cdcf982c813_3,LHR,SFO,London,San Francisco,669,"BA, SK, FR"
0f640f0c4bd800005cf1b73e_0|0f640f0c4bd800005cf1b73e_1|0f0c0f9c4bda4cd56b421fac_0|0f0c0f9c4bda4cd56b421fac_1|0f0c0f9c4bda4cd56b421fac_2|0f0c0f9c4bda4cd56b421fac_3,LHR,SFO,London,San Francisco,672,"SK, A3"
0f64062e4bd8000043cb240c_0|062e0a0b4bd800002c419240_0|0a0b24464bd80000665dfbd0_0|24460f9c4bd9000082d31fa6_0,LHR,SFO,London,San Francisco,676,"BA, F9, OG, UA"
0f640f6b4bd800009520c6cf_0|0f640f6b4bd800009520c6cf_1|0f6b0f9c4bd90000bc56b145_0|0f6b0f9c4bd90000bc56b145_1,LHR,SFO,London,San Francisco,691,"F9, EI"
0f64125b4bd84beda8fedd1d_0|125b034e4bd900000339a3ef_0|034e0a7c4bd900006a2bcc08_0|0a7c0f9c4bd90000a737e6fe_0|0f64125b4bd84beda8fedd1d_1,LHR,SFO,London,San Francisco,699,"BA, EI, BF, U2"
0f64170f4bd80000ed36f24f_0|0f64170f4bd80000ed36f24f_1|170f0f9c4bd94bdf46a69b68_0|170f0f9c4bd94bdf46a69b68_1|170f0f9c4bd94bdf46a69b68_2|170f0f9c4bd94bdf46a69b68_3,LHR,SFO,London,San Francisco,701,"DL, A3"
0f640a844bd800004014b5b1_0|0a84008e4bd90000c419f9ce_0|008e125b4bda00005047c906_0|125b0f9c4bda000042bf62c7_0,LHR,SFO,London,San Francisco,752,"EI, FR"
0f64125b4bd84beda8fedd1d_0|125b0f9c4bd94bdec0e7a46b_0|125b0f9c4bd94bdec0e7a46b_1|125b0f9c4bd94bdec0e7a46b_2|125b0f9c4bd94bdec0e7a46b_3|0f64125b4bd84beda8fedd1d_1,LHR,SFO,London,San Francisco,757,"BA, UA"
0f64125b4bd84beda8fedd1d_0|125b0f9c4bd94bf86bb5a03d_0|125b0f9c4bd94bf86bb5a03d_1|0f64125b4bd84beda8fedd1d_1|125b0f9c4bd94bf86bb5a03d_2|125b0f9c4bd94bf86bb5a03d_3,LHR,SFO,London,San Francisco,757,"BA, UA"
0f64125b4bd80000afc00326_0|125b034e4bd900000339a3ef_0|034e0a7c4bd900006a2bcc08_0|0a7c0f9c4bd90000a737e6fe_0,LHR,SFO,London,San Francisco,758,"BA, EI, BF, U2"
0f640f0c4bd800005b9c7327_0|0f640f0c4bd800005b9c7327_1|0f0c0a7c4bd90000e17b7fb2_0|0a7c0f9c4bd90000a737e6fe_0,LHR,SFO,London,San Francisco,762,"VY, BF, A3"
0f64170f4bd800009edfd78a_0|170f0f9c4bd94bdf46a69b68_0|170f0f9c4bd94bdf46a69b68_1|170f0f9c4bd94bdf46a69b68_2|170f0f9c4bd94bdf46a69b68_3,LHR,SFO,London,San Francisco,774,"DL, TK"
0f64125b4bd84beda8fedd1d_0|125b0f9c4bd90000183ffe43_0|125b0f9c4bd90000183ffe43_1|0f64125b4bd84beda8fedd1d_1,LHR,SFO,London,San Francisco,785,"BA, TP"
0f640f9c4bd84bee8ddd63a9_0|0f640f9c4bd84bee8ddd63a9_1|0f640f9c4bd84bee8ddd63a9_2|0f640f9c4bd84bee8ddd63a9_3,LHR,SFO,London,San Francisco,788,EI
0f64125b4bd800000fe69dc6_0|125b0f9c4bd94be7769625ea_0|125b0f9c4bd94be7769625ea_1|125b0f9c4bd94be7769625ea_2|125b0f9c4bd94be7769625ea_3,LHR,SFO,London,San Francisco,789,"EI, UA"
0f64125b4bd84beda8fedd1d_0|125b0f9c4bd900001b0733c1_0|0f64125b4bd84beda8fedd1d_1,LHR,SFO,London,San Francisco,803,"BA, EI"
0f6400424bd800002c6bd556_0|0f6400424bd800002c6bd556_1|004220a14bd80000403dffc8_0|20a10f9c4bd90000acec75fb_0,LHR,SFO,London,San Francisco,804,"AS, SK, N0"
0f6400424bd800002c6bd556_0|0f6400424bd800002c6bd556_1|004220a14bd80000403dffc8_0|20a10f9c4bd900005c04f8a7_0,LHR,SFO,London,San Francisco,810,"SK, N0, B6"
0f6400424bd800002c6bd556_0|0f6400424bd800002c6bd556_1|004220a14bd80000403dffc8_0|20a10f9c4bd9000012827868_0,LHR,SFO,London,San Francisco,810,"DL, SK, N0"
0f640f9c4bd8000096937dea_0|0f640f9c4bd8000096937dea_1,LHR,SFO,London,San Francisco,814,EI
0f64125b4bd800000fe69dc6_0|125b0f9c4bd900001b0733c1_0,LHR,SFO,London,San Francisco,834,EI
0f641cce4bd800006a6d37fd_0|1cce20a14bd80000f75db5e7_0|20a10f9c4bd90000acec75fb_0,LHR,SFO,London,San Francisco,841,"AS, SK, N0"
0f641cce4bd800006a6d37fd_0|1cce20a14bd80000f75db5e7_0|20a10f9c4bd900005c04f8a7_0,LHR,SFO,London,San Francisco,847,"SK, N0, B6"
0f641cce4bd800006a6d37fd_0|1cce20a14bd80000f75db5e7_0|20a10f9c4bd9000012827868_0,LHR,SFO,London,San Francisco,847,"DL, SK, N0"
0f64125b4bd80000e85eb0c1_0|125b0f9c4bd900001b0733c1_0,LHR,SFO,London,San Francisco,851,EI
0f64125b4bd84beda8fedd1d_0|125b0f9c4bd94bddbb89889c_0|125b0f9c4bd94bddbb89889c_1|125b0f9c4bd94bddbb89889c_2|125b0f9c4bd94bddbb89889c_3|0f64125b4bd84beda8fedd1d_1,LHR,SFO,London,San Francisco,855,"BA, DL"
0f64125b4bd80000afc00326_0|125b0f9c4bd900001b0733c1_0,LHR,SFO,London,San Francisco,862,"BA, EI"
0f64125b4bd84beda8fedd1d_0|125b0f9c4bd94be046422e79_0|125b0f9c4bd94be046422e79_1|125b0f9c4bd94be046422e79_2|125b0f9c4bd94be046422e79_3|0f64125b4bd84beda8fedd1d_1,LHR,SFO,London,San Francisco,868,"BA, LH"
0f640f9c4bd80000b92eae65_0|0f640f9c4bd80000b92eae65_1|0f640f9c4bd80000b92eae65_2,LHR,SFO,London,San Francisco,895,"EI, UA"
0f640f0c4bd800007c36e6f9_0|0f640f0c4bd800007c36e6f9_1|0f0c0a7c4bd90000e17b7fb2_0|0a7c0f9c4bd90000a737e6fe_0,LHR,SFO,London,San Francisco,899,"TK, VY, BF"
0f64125b4bd80000e85eb0c1_0|125b0f9c4bd94bddbb89889c_0|125b0f9c4bd94bddbb89889c_1|125b0f9c4bd94bddbb89889c_2|125b0f9c4bd94bddbb89889c_3,LHR,SFO,London,San Francisco,903,"DL, EI"
0f64125b4bd80000e85eb0c1_0|125b0f9c4bd94be046422e79_0|125b0f9c4bd94be046422e79_1|125b0f9c4bd94be046422e79_2|125b0f9c4bd94be046422e79_3,LHR,SFO,London,San Francisco,916,"LH, EI"
0f64125b4bd84beda8fedd1d_0|125b0f9c4bd9000031a1c0e0_0|125b0f9c4bd9000031a1c0e0_1|0f64125b4bd84beda8fedd1d_1,LHR,SFO,London,San Francisco,923,"BA, OS"
0f64008e4bd8000038784875_0|008e0b774bd8000016050d8b_0|0b770f9c4bd900009d0039ca_0|0b770f9c4bd900009d0039ca_1,LHR,SFO,London,San Francisco,933,"BA, W6, UA"
0f64125b4bd80000da68d243_0|125b0f9c4bd800006c8460c1_0|125b0f9c4bd800006c8460c1_1,LHR,SFO,London,San Francisco,935,"AA, EI"
0f6419e04bd800005d92bc3b_0|0f6419e04bd800005d92bc3b_1|19e00a7c4bd9000056154cde_0|0a7c0f9c4bd90000a737e6fe_0,LHR,SFO,London,San Francisco,947,"TK, BF, TO"
0f64125b4bd800000fe69dc6_0|125b0f9c4bd900005c1ba9b0_0|125b0f9c4bd900005c1ba9b0_1,LHR,SFO,London,San Francisco,953,"LH, EI"
0f64125b4bd80000e85eb0c1_0|125b0f9c4bd900005c1ba9b0_0|125b0f9c4bd900005c1ba9b0_1,LHR,SFO,London,San Francisco,969,"LH, EI"
0f640f9c4bd84be05902b4a8_0|0f640f9c4bd84be05902b4a8_1|0f640f9c4bd84be05902b4a8_2|0f640f9c4bd84be05902b4a8_3,LHR,SFO,London,San Francisco,969,LH
0f640f9c4bd84be56239312f_0|0f640f9c4bd84be56239312f_1|0f640f9c4bd84be56239312f_2,LHR,SFO,London,San Francisco,971,"LH, UA"
0f64125b4bd8000058d5534b_0|125b0f9c4bd80000ba8c4591_0|125b0f9c4bd80000ba8c4591_1,LHR,SFO,London,San Francisco,971,"BA, LH"
0f64065b4bd8000059bc89c0_0|0f64065b4bd8000059bc89c0_1|065b0f9c4bd90000ffdbfbd8_0|065b0f9c4bd90000ffdbfbd8_1,LHR,SFO,London,San Francisco,972,"LH, A3"
0f64125b4bd80000b8812406_0|125b0f9c4bd900005c1ba9b0_0|125b0f9c4bd900005c1ba9b0_1,LHR,SFO,London,San Francisco,977,"BA, LH"
0f64125b4bd80000afc00326_0|125b0f9c4bd900005c1ba9b0_0|125b0f9c4bd900005c1ba9b0_1,LHR,SFO,London,San Francisco,980,"BA, LH"
0f640f9c4bd84bdea93dd49c_0|0f640f9c4bd84bdea93dd49c_1|0f640f9c4bd84bdea93dd49c_2|0f640f9c4bd84bdea93dd49c_3,LHR,SFO,London,San Francisco,981,OS
0f64125b4bd80000afc00326_0|125b0f9c4bd9000031a1c0e0_0|125b0f9c4bd9000031a1c0e0_1,LHR,SFO,London,San Francisco,983,"BA, OS"
0f640f9c4bd84bdf37c9fbf5_0|0f640f9c4bd84bdf37c9fbf5_1,LHR,SFO,London,San Francisco,987,DL
0f640f9c4bd84be03a17c06f_0|0f640f9c4bd84be03a17c06f_1|0f640f9c4bd84be03a17c06f_2|0f640f9c4bd84be03a17c06f_3,LHR,SFO,London,San Francisco,990,LH
0f640f9c4bd84bdd37c373c5_0|0f640f9c4bd84bdd37c373c5_1|0f640f9c4bd84bdd37c373c5_2|0f640f9c4bd84bdd37c373c5_3,LHR,SFO,London,San Francisco,994,DL
0f640f9c4bd84bdf10153e61_0|0f640f9c4bd84bdf10153e61_1|0f640f9c4bd84bdf10153e61_2,LHR,SFO,London,San Francisco,994,DL
